title,link,description,bloggername,bloggerlink,postdate,si,성별,,연령대,,,,,테마,,,,
[<b>나주</b> 맛집 <b>여행</b>] <b>나주</b> 곰탕 하얀집.,https://blog.naver.com/foxmapia?Redirect=Log&logNo=120201087624,처음먹고 반해서 <b>여행</b>을 다닐때 마다 다른데는 안가도 여기는 꼭 들려서 밥만먹고 떠나곤 했다.... 주변 <b>관광</b> : ★★★★☆ (하얀집 정보) - 주소 <b>전남 나주</b>시 중앙동 48-17 - 영업시간 아침 8시~밤9시 - 휴무일... ,도도한 하우스,https://blog.naver.com/foxmapia,20131103,나주,F,T,F,F,T,F,F,F,F,F,T,F
<b>나주</b> 가볼만한곳 3917 마중 카페 힐링하고 왔어요,https://blog.naver.com/webtint?Redirect=Log&logNo=221319905731,"어른들이 말하는 풍수지리가 좋은 명당자리에 위치해 있는데 카페부터 와인다이닝, 숙박 및 <b>관광</b>, 체험... 주소 : <b>전남 나주</b>시 향교길 42-16 전화번호 : 061. 331. 3917 주차장 주소 : <b>전남 나주</b>시 교통 19-2 3917 마중... ",윤꽁의 먹방살롱,https://blog.naver.com/webtint,20180716,나주,T,T,F,F,T,F,F,T,F,F,F,F
[완주 <b>여행</b>]제4경 대아수목원 - 1대간 1정간 13정맥에 대해... ,https://blog.naver.com/bowoon0421?Redirect=Log&logNo=222545751148,"저수지는 농업용수, 홍수, 가뭄등을 막는 역활이라면 댐은 여기에 플러스로 수력발전및 <b>관광</b>자원으로... 이르러 <b>전남</b>지역을 동서로 가르며 백운산에 이르는 산줄기를 말한다. 그리고 여기에 등장하는 인물이... ",삼냥이 집사의 떼굴떼굴 남도 여행기,https://blog.naver.com/bowoon0421,20211023,나주,F,T,F,F,T,F,F,F,F,F,T,F
목포가볼만한곳 스탬프투어 하고 선물은 덤(목포기차<b>여행</b>),https://blog.naver.com/sakaman?Redirect=Log&logNo=220873173452,"<b>전남</b><b>관광</b>안내 카페를 이용하면 <b>전남</b><b>여행</b>에 많은 도움이 되실 거예요. 카페에 가입해서... (<b>전남</b><b>관광</b>안내소), 순천만국가정원(서문 안내소), 순천만생태공원, 순천드라마촬영지(안내소) 4. <b>나주</b>시... ",박준규의 차없이 떠나는 여행이야기,https://blog.naver.com/sakaman,20161129,나주,F,T,F,F,F,T,F,F,F,F,T,F
&quot; 2017 화탑 소원 축제 / <b>나주</b>... 이화 / <b>전남</b>창조경제혁신센터... ,https://blog.naver.com/skadkr11?Redirect=Log&logNo=221122131845,"강인규 <b>나주</b>시장, 서해동 농식품공무원교육원장등 많은 분들께서 참석해주셨습니다. 특히 대통령... 제2차 <b>전남</b> 농어촌체험 · <b>여행</b>상품 아이디어 공모전에서 &quot;반려동물과 함께하는 수제간식 만들기 체험&quot;으로... ",멋스럽게 놀고 먹스럽게 놀자,https://blog.naver.com/skadkr11,20171021,나주,F,T,F,F,F,T,F,F,T,F,F,F
<b>나주</b> 동강면 한반도지형 느러지마을 전망대에 가다 ...... ,https://blog.naver.com/chldmswls327?Redirect=Log&logNo=221811191864,중국을 <b>여행</b>한 일기체 형식의기행문이다.탐진최씨인 최부는 <b>전남 나주</b>에서 태어나 1487년 노비를... <b>나주</b>시 동강면 느러지마을 <b>관광</b> 안내도 동강면에도 다양한 가볼 곳이 있다는 걸 처음 알았다. 남도 <b>여행</b>을... ,그저 바람처럼 살고 싶어라/여류시인 최은진,https://blog.naver.com/chldmswls327,20200216,나주,T,T,F,F,F,T,F,T,F,F,F,F
[<b>나주여행</b>/<b>나주</b> 가볼만한 곳] <b>나주</b> 영산포 근대 문화길 # 2,https://blog.naver.com/foxmapia?Redirect=Log&logNo=120203777437,"1930년대에는 무려 1,100여 정보의 농지를 소유한 대지주가 되는데, 이후로도 조선가마니주식회사, <b>전남</b>... (출처:<b>나주</b><b>관광</b>) ▲ 이 곳도 개인소유인지 모르겠지만 보안이 철저해서 안을 잘 들여다보지 못했어요..... ",도도한 하우스,https://blog.naver.com/foxmapia,20131216,나주,T,T,F,F,T,F,F,F,T,F,F,F
"길고 짧은 우리나라의 역사,문화가 공존하는 <b>나주 여행</b>",https://blog.naver.com/psm106305?Redirect=Log&logNo=221669903416,"여러분은 우리나라의 전통과 역사가 잘 드러난 <b>관광</b>지로 어떤 곳이 떠오르시나요? 가장 대표적인... 13개의 공기업이 들어선 <b>나주</b><b>전남</b> 혁신도시, 혁신 도시인 덕에 도시 구획이 굉장히 세련되었습니다. 빛가람... ",가나다라마바사,https://blog.naver.com/psm106305,20191006,나주,T,T,F,F,T,F,F,F,F,T,F,F
"[ <b>전남</b> ] 2020, 全羅紀行 … 5. 담양 창평국밥 &amp; 숙소",https://blog.naver.com/jvj24601?Redirect=Log&logNo=221923915435,"개인적으로는 <b>나주</b>곰탕(LINK)을 먹고싶었으나, 이상하게도 정규가 맑은 탕을 싫어한다. 고민하다 문득 떠오른 것이 창평 국밥집이다. 작년에 선배와의 <b>여행</b> 중에 담양군 고서면에서 창평국밥을 먹은 적은... ",생에 대한 진한 애착,https://blog.naver.com/jvj24601,20200423,나주,T,T,F,F,T,F,F,F,F,T,F,F
[함평 근교] <b>나주</b> 혁신도시 빛가람 전망대,https://blog.naver.com/gf6285?Redirect=Log&logNo=222059544747,"[네이버 지식백과] 빛가람 전망대 (대한민국 구석구석, 한국<b>관광</b>공사) <b>나주</b>의 <b>관광</b>코스입니다 이곳들 뿐만아니라 먹거리도 많으니 <b>전남</b> 근교<b>여행</b>을 찾으신다면 꼭 가보세요 !",녹색식품,https://blog.naver.com/gf6285,20200813,나주,T,T,F,F,T,F,F,T,F,F,F,F
고대사의비밀의 열쇠를 찾아보자~<b>나주</b> 반남고분군,https://blog.naver.com/1cptkfldk?Redirect=Log&logNo=222065628113,사용했고 세계적으로 유례가 없다고 합니다 <b>나주</b> 신촌리ㆍ덕산리ㆍ대안리 40기 고분을 반남고분군이라고 부릅니다? 코로나19 비대면 <b>관광</b>지? 아이들의 현장교육으로 최고 글.사진 <b>전남</b>문화<b>관광</b>해설사 박광자,남도여행tv유튜버 전남문화관광해설사,https://blog.naver.com/1cptkfldk,20200820,나주,T,F,F,F,F,T,F,F,F,F,T,F
[<b>전남</b>/화순<b>여행</b>]사자산문 쌍봉사/철감선사승탑비/국보 제57호,https://blog.daum.net/ayam3390/8880987,"[<b>전남</b>/화순<b>여행</b>]사자산문 쌍봉사/철감선사승탑비/국보 제57호 댓글 2 문화유산답사기 2016. 10. 21. 국보... 쌍봉사 뜰 여기저기에도 예외없이 꽃무릇이 지천으로 피어 올랐네요 전라도 고창,담양,화순,<b>나주</b>지방... ",즐겁게 사세요^^,https://blog.daum.net/ayam3390,20161021,나주,T,T,F,F,F,T,F,T,F,F,F,F
"[<b>나주</b>혁신도시]빛가람호수공원전망대에 올라, <b>나주</b>혁신도시... ",https://blog.naver.com/topec2113?Redirect=Log&logNo=221670144435,#<b>나주</b>혁신도시# <b>전남</b> 장흥이 시댁이다. 용인에서 장흥까지 쉬지않고 안막히고 가면 4시간반쯤 걸린다.... <b>나주 여행</b> 추천코스~ <b>나주</b>혁신도시를 보고 깜놀 ~ 언제 이렇게 새로운 도시가 탄생했을까. 2012년... ,성공의 자취를 찾아서~,https://blog.naver.com/topec2113,20191007,나주,T,T,F,F,F,T,T,T,F,F,F,F
광주 근교 <b>여행</b> 추천 <b>나주</b> 맛집 [ 꽃무지야생화촌 ],https://blog.naver.com/kimsuin2124?Redirect=Log&logNo=222054649731,김치사발면의 조합은 잊을 수가 없다 ㅠㅠㅠㅠ 여긴 꼭 다시가야해서 오빠랑 오리먹으러 와서 또 포스팅할게요 ?? 꽃무지야생화촌 <b>전남 나주</b>시 태신길 1 (평산동 358) 영업시간 12 : 00 ~ 22 : 00 화요일휴무,인리썸 inlissom,https://blog.naver.com/kimsuin2124,20200808,나주,T,T,F,F,T,F,F,F,T,F,F,F
<b>나주 여행</b> 가볼만한곳 금성관,https://blog.naver.com/102yoon?Redirect=Log&logNo=221362797917,분 류 유적건조물/주거생활/조경건축/누정 수량/면적 1동 지정(등록)일 1984.02.29 소 재 지 <b>전남 나주</b>시... 아니고 역사 문화 도시 <b>나주</b>더라고요. 추석 고향길 오가며 <b>나주여행</b> 가볼만한곳 금성관 어떻습니까?,넝쿨당의 일박삼일 즐거워~,https://blog.naver.com/102yoon,20180920,나주,T,T,F,F,T,F,F,T,F,F,F,F
<b>전남</b> 신안 <b>여행</b> / 신안 가볼만한 곳 / 섬<b>여행</b>/ 암태도 / 팔금도... ,https://blog.naver.com/meye5474?Redirect=Log&logNo=222180050982,"전주에서 호남고속도로를 타고 쭉 내려가면 정읍, 광주, <b>나주</b>, 함평, 목포를 지나 압해대교를 지나 전부터 보고 싶었던 천사대교에 도착합니다. 건너기 전에 <b>관광</b>안내소에 들르면 천사날개를 한 기념탑과... ",前進. 뒤돌아 보지 말자,https://blog.naver.com/meye5474,20201220,나주,T,F,F,F,T,F,F,F,T,F,F,F
믿고 살수 있는 <b>나주</b> 로컬푸드 금나와락~~~~,https://blog.naver.com/khl1845?Redirect=Log&logNo=222338385739,<b>나주</b> 금나와락 <b>전남 나주</b>시 금성관길 17 061-333-9071 오픈 : 10:00~20:00 매주 월요일 휴무 금나와락... <b>여행</b> 코스로 금나와락 강추 드려요. 다음 <b>여행</b>지에서 만나요. #<b>나주</b>#로컬푸드#<b>나주</b>금나와락#<b>나주</b>곰탕#<b>나주여행</b>,지후네 일상 이야기,https://blog.naver.com/khl1845,20210505,나주,T,T,F,F,T,F,F,F,F,T,F,F
[<b>전남</b> : <b>나주</b>시] <b>여행</b>정보,https://blog.naver.com/hj77cho?Redirect=Log&logNo=60178325969,"- 문화관 앞 <b>관광</b>안내소에서 지도 한 장 챙기기! 4. <b>나주</b>객사 ☎ 061-330-8114, 과원동 109-5 - 외삼문 ‘망화루’ - 서익헌 / 금성관 / 동익헌 5. <b>나주</b>향교 ☎ 061-334-2369, 교동 32-3 6. 영산포구... ",투덜이 쪼's 구석구석,https://blog.naver.com/hj77cho,20121219,나주,F,T,F,F,T,F,F,F,F,F,T,F
<b>나주 여행</b>-4,https://blog.naver.com/hseonil?Redirect=Log&logNo=130176512650,<b>나주 여행</b>-4로 계속 포스팅 해 보자 어제 저녁은 수요일이라 수요 예배를 다녀왔다. 휴가지의 예배가... 아침 식사 후 본격적으로 <b>나주</b> <b>관광</b>지를 돌기 시작했다. 처음에 간 곳은 영산포 등대다. 다른 사람들이... ,황선일 블로그,https://blog.naver.com/hseonil,20130921,나주,F,T,F,F,F,T,F,T,F,F,F,F
"<b>나주</b>곰탕 맛집 '<b>나주</b>곰탕 하얀집', 100년 식당",https://blog.naver.com/lovelysuns?Redirect=Log&logNo=221221932106,운치있는 <b>나주</b>의 옛 번화가를 만날수 있어 <b>여행</b>하는 기분이 들기도 합니다. <b>나주</b>역에서 버스로... 매장정보 주소 : <b>전남 나주</b>시 금성관길 6-1 (중앙동 48-17) 전화번호 : 061-333-4292 영업시간 : 평일 08:00 - 21:00... ,Lovelysuns' Photo Essay 'NOW',https://blog.naver.com/lovelysuns,20180305,나주,F,T,F,F,T,F,F,F,F,F,T,F
<b>전남 나주</b>시 <b>관광</b>지도,https://blog.naver.com/sgh7745?Redirect=Log&logNo=221286184572,<b>나주</b>시 <b>관광</b>지도 http://www.naju.go.kr/tour/ 느러지전망대 주소: <b>전남 나주</b>시 동강면 옥정리 느러지... 있는 <b>여행</b>코스이다. <b>나주</b> 복암리 고분전시관주소: <b>전남 나주</b>시 다시면 백호로 287 <b>나주</b> 복암리고분전시관은... ,순천리버파크,https://blog.naver.com/sgh7745,20180528,나주,F,T,F,F,F,T,F,T,F,F,F,F
[<b>나주여행</b>.1]구포역~<b>나주</b>역,https://blog.naver.com/bang9163?Redirect=Log&logNo=221656488893,"1박) <b>나주여행</b> 1박2일 코스가 이러하다 열거한대로 다 돌아질련지는 글쎄? 가는 동안(5/40분)기차역을... 1931년 4월 경남선은 삼량진~진주 구간을 운행하는 경<b>전남</b>부선에 편입되었고,1955년 9월... ",bang9163님의블로그,https://blog.naver.com/bang9163,20190923,나주,F,T,F,F,T,F,F,F,F,F,T,F
[국내<b>여행</b>]2012.6.11(월)~12(화) <b>전남</b> 거문도 · 백도,https://blog.naver.com/sjmin52?Redirect=Log&logNo=80162227685,<b>여행</b>사 버스가 기다리고 있다. 여수로 가는 길에 벌교읍에서 꼬막정식으로 맛있게 점심식사를 하고 여수항에서 오후 2시에 출발하는 거문도행 쥴리아아쿠아 여객선에 승선한다. 여수엑스포 기간이라 <b>관광</b>객들... ,심건우(沈虔旴)의 순례와 여행,https://blog.naver.com/sjmin52,20120613,나주,F,T,F,F,F,T,F,F,T,F,F,F
&lt;한국<b>관광</b>공사 트래블리더 7기&gt; 발대식과 첫 팸투어! (1),https://blog.naver.com/shimsumin?Redirect=Log&logNo=220318028913,"배부르게 저녁을 먹은 뒤, 트블리는 <b>나주</b>의 극동연수원으로 떠났습니다! 방배정을 받고 간단하게 짐을 푼 뒤, 다시 1층으로 모였어요. 그곳에서 <b>여행</b>기자/ <b>관광</b>지킴이 교육 등을 받았는데 앞으로 기자단... ",Be positive ♩♪,https://blog.naver.com/shimsumin,20150401,나주,T,T,F,F,T,F,F,F,T,F,F,F
"사대문(四大門)을 돌다, <b>나주</b> 읍성",https://blog.naver.com/littlekkang8?Redirect=Log&logNo=220507515630,이번 <b>여행</b>을 준비하면서 순전히 나의 궁금증을 충족시키느라고 댓글을 달았었다. 예상하지 못한 장문의... <b>나주</b> 역사 문화<b>관광</b> 스탬프 투어의 포토존이랍니다. 서성문을 내려와 (구) <b>나주</b>경찰서로. 딱 봐도... ,청춘고백,https://blog.naver.com/littlekkang8,20151013,나주,T,T,F,F,T,F,F,F,F,T,F,F
<b>나주</b>카페) 남평역 주변의 갤러리카페 꽃씨도둑,https://blog.naver.com/cerakang?Redirect=Log&logNo=221393400747,"<b>전남 나주</b>의 남평역....그리고 남평은행나무길 <b>나주</b>의 숨은 <b>관광</b> 명소, <b>나주</b> 가볼만한 곳으로 조금씩... 갤러리 카페 꽃씨도둑 <b>나주</b>를 <b>여행</b>을 하신다면 이곳에 잠시 들러 차 한잔 할수 있는 여유를 즐겨 보세요~!!",My Life My History,https://blog.naver.com/cerakang,20181107,나주,T,T,F,F,T,F,F,F,F,T,F,F
"<b>전남</b><b>여행</b> 곡성역 섬진강기차마을, 증기기관차 와 토란만주... ",https://blog.naver.com/aion26?Redirect=Log&logNo=221637397768,"1998년 폐선이 된 약 20km정도의, 전라선 구간을 놀이공원으로 접목해서, <b>관광</b>지원으로 재활용한 장소다보니, <b>전남</b><b>여행</b>의 필수코스로 추천쓰~ 참고로 “섬진강기차마을” 은, 미국 CNN이 꼽은 꼭 가 봐야 할... ",마가렛처럼~♡,https://blog.naver.com/aion26,20190904,나주,T,T,F,F,T,F,F,F,F,T,F,F
일본 요나고 돗토리 현 <b>여행</b> 구라요시 20세기 배 박물관,https://blog.naver.com/foxbond?Redirect=Log&logNo=221042027599,"테마로 <b>관광</b>을 할 수 있고, 옛 모습 그대로 남아 있는 마을 산책과 세계적인 사진작가인 우에다 쇼지... 우리나라에도 배로 유명한 지역인 <b>전남 나주</b>에 배 박물관이 있다. 아직 <b>나주</b> 지역을 <b>여행</b>하지 못해 가보진... ",좋은 친구 정영욱의 TravelPhotoLog ♬,https://blog.naver.com/foxbond,20170702,나주,T,T,F,F,T,F,F,F,T,F,F,F
다시 기다려지는 부부<b>여행</b>이었습니다,https://blog.naver.com/dowakim?Redirect=Log&logNo=220877556833,"서울대 에너지과정 동문회의 KTX남도기행은 <b>전남 나주</b>소재 아크로CC 골프텔에서 기점으로 진행되었습니다. 20여 부부가 <b>관광</b>, 등산, 골프 등 3개 팩키지로 나누어 본인 선택에 따라 진행되었습니다. 저희 부부는... ","김동완, 인생길을 찾는다",https://blog.naver.com/dowakim,20161204,나주,T,T,F,F,F,T,F,F,F,T,F,F
<b>나주</b> 가볼만한 곳 - 산에는 꽃이피네,https://blog.naver.com/cong2yak?Redirect=Log&logNo=221519486440,100년이상된 고택을 수리해서 편리하게 만든 #산에는꽃이피네 #한옥스테이 입니다 #한국<b>관광</b>공사... 주소 : <b>전남 나주</b>시 다도면 동력길20-1 산에는꽃이피네 연락처 : ***-****-**** 어린이를 동반한 <b>여행</b> 어르신들을... ,도보여행가 도경아씨,https://blog.naver.com/cong2yak,20190422,나주,T,T,F,F,T,T,F,F,T,F,F,F
<b>나주</b> 가볼만한 곳 '영상테마파크' 새보미 광주안과 서포터즈가... ,https://blog.naver.com/atarory?Redirect=Log&logNo=222119567108,이번에는 <b>나주</b> 가볼만한곳인 <b>나주</b>영상테마파크에 다녀온 정보를 공유할까해요! <b>전남 나주</b>시 공산면... <b>나주</b> 가볼만한곳 영상테마파크의 전경 뿐 아닌 <b>나주</b> <b>관광</b>안내도도 나와있으니 <b>나주 여행</b>에 참고할 수... ,In my pocket Daily,https://blog.naver.com/atarory,20201019,나주,T,T,F,F,T,F,F,F,T,F,F,F
<b>나주</b> 가볼만한곳 2천년시간<b>여행</b>,https://blog.naver.com/junjuly4?Redirect=Log&logNo=220506578115,<b>나주</b>가볼만한곳 2천년 시간<b>여행</b> 떠나보자~ <b>나주</b> 가볼만한곳 추천해 본다면... 역시 역사기행이 적당해... 도입부로 역사문화도시 <b>관광</b><b>나주</b>를 표현하고 있다^^ 그 외로 순차적으로 관람해 보면 <b>나주</b>목이 되다... ,경험치가 인생의 나이를 말해주다,https://blog.naver.com/junjuly4,20151012,나주,T,T,F,F,F,T,F,T,F,F,F,F
"2020 가을, 제주도 나 홀로 <b>여행</b> 이야기 - 1일차 [1/2]",https://blog.naver.com/kdw0313?Redirect=Log&logNo=222148057461,"10 나 홀로 제주도 <b>여행</b> 1일차 1편. 아침에 출발해서 제주공항까지, 그리고 푸조 시트로엥 렌터카를 만난... 광주광역시를 지나고 <b>전남 나주</b>, 영암, 완도, 해남 등을 통과하여 남해바다에 진입했다. 이리저리... ",Mini_Click,https://blog.naver.com/kdw0313,20201118,나주,F,T,F,F,T,F,F,F,F,F,T,F
[ <b>전남 나주</b>시 - <b>관광</b>지 ] 우습제생태공원,https://blog.naver.com/dctc62443?Redirect=Log&logNo=222095338076,kr ⑭ 해시태그(메타데이터) #<b>전남</b> #<b>나주</b> #<b>여행</b>지 #장애인<b>여행</b> #장애인<b>관광</b> #휠체어<b>여행</b> #휠체어<b>관광</b> #휠체어 #장애인 #무장애<b>여행</b> #<b>관광</b>약자 #<b>여행</b>취약계층 #<b>관광</b>취약계층 #배리어프리... ,장애인문화관광센터,https://blog.naver.com/dctc62443,20200921,나주,F,T,F,F,T,F,F,F,F,F,T,F
